sub	sess	t	cond	trig	event	onset
1	0	105	2	5	d_clsd	6029.03920596
1	0	105	2	4	d_open	6029.38946021
1	0	105	2	8	pre_tgt	6029.44956221
1	0	105	2	10	tgt_on	6030.21003084
1	0	106	1	1	t_start	6093.60988443
1	0	106	1	11	all_drs_on	6095.63114181
1	0	106	1	5	d_clsd	6095.64120283
1	0	106	1	4	d_open	6096.29150040
1	0	106	1	7	pre_tgt	6096.36160003
1	0	106	1	9	tgt_on	6097.12220691
1	0	107	2	2	t_start	6099.76379221
1	0	107	2	11	all_drs_on	6102.07521572
1	0	107	2	5	d_clsd	6102.08522815
1	0	107	2	4	d_open	6102.59545957
1	0	107	2	5	d_clsd	6103.78621390
1	0	107	2	4	d_open	6104.13667252
1	0	107	2	8	pre_tgt	6104.21662126
1	0	107	2	10	tgt_on	6104.97709109
1	0	108	1	1	t_start	6107.61874944
1	0	108	1	11	all_drs_on	6109.62996089
1	0	108	1	5	d_clsd	6109.63997875
1	0	108	1	4	d_open	6111.42103732
1	0	108	1	5	d_clsd	6112.48169627
1	0	108	1	4	d_open	6112.83190795
1	0	108	1	5	d_clsd	6113.88255992
1	0	108	1	4	d_open	6114.23278006
1	0	108	1	5	d_clsd	6115.32348080
1	0	108	1	4	d_open	6115.67368283
1	0	108	1	5	d_clsd	6116.52423970
1	0	108	1	4	d_open	6116.87448761
1	0	108	1	5	d_clsd	6117.72497989
1	0	108	1	4	d_open	6118.07521180
1	0	108	1	5	d_clsd	6118.92572068
1	0	108	1	4	d_open	6119.27595651
1	0	108	1	5	d_clsd	6120.12649437
1	0	108	1	4	d_open	6120.47671300
1	0	108	1	7	pre_tgt	6120.53680444
1	0	108	1	9	tgt_on	6121.29744754
1	0	109	2	2	t_start	6123.93891843
1	0	109	2	11	all_drs_on	6125.95028021
1	0	109	2	5	d_clsd	6125.96018909
1	0	109	2	4	d_open	6127.44109687
1	0	109	2	5	d_clsd	6128.29161209
1	0	109	2	4	d_open	6128.72189931
1	0	109	2	5	d_clsd	6129.57243203
1	0	109	2	4	d_open	6130.09282712
1	0	109	2	5	d_clsd	6130.94331879
1	0	109	2	4	d_open	6131.29351206
1	0	109	2	5	d_clsd	6132.14406803
1	0	109	2	4	d_open	6132.64440235
1	0	109	2	5	d_clsd	6133.49495047
1	0	109	2	4	d_open	6134.01522541
1	0	109	2	5	d_clsd	6134.86575723
1	0	109	2	4	d_open	6136.11654383
1	0	109	2	5	d_clsd	6137.99781205
1	0	109	2	4	d_open	6138.35801804
1	0	109	2	5	d_clsd	6139.20851666
1	0	109	2	4	d_open	6139.55872744
1	0	109	2	5	d_clsd	6140.40929729
1	0	109	2	4	d_open	6140.75948060
1	0	109	2	5	d_clsd	6141.61001001
1	0	109	2	4	d_open	6141.96022532
1	0	109	2	5	d_clsd	6142.81076106
1	0	109	2	4	d_open	6143.16103433
1	0	109	2	5	d_clsd	6144.01153928
1	0	109	2	4	d_open	6144.36174704
1	0	109	2	5	d_clsd	6145.21228097
1	0	109	2	4	d_open	6145.65261533
1	0	109	2	5	d_clsd	6146.50312722
1	0	109	2	4	d_open	6147.05345603
1	0	109	2	5	d_clsd	6147.90397729
1	0	109	2	4	d_open	6148.25441387
1	0	109	2	8	pre_tgt	6148.31432931
1	0	109	2	10	tgt_on	6149.07490268
1	0	110	2	2	t_start	6152.41682593
1	0	110	2	11	all_drs_on	6154.43812798
1	0	110	2	5	d_clsd	6154.44810841
1	0	110	2	4	d_open	6155.18857815
1	0	110	2	5	d_clsd	6156.03907525
1	0	110	2	4	d_open	6156.38931833
1	0	110	2	5	d_clsd	6157.41991708
1	0	110	2	4	d_open	6157.77018159
1	0	110	2	8	pre_tgt	6157.83021265
1	0	110	2	10	tgt_on	6158.59078723
1	0	111	1	1	t_start	6161.24245046
1	0	111	1	11	all_drs_on	6163.25370296
1	0	111	1	5	d_clsd	6163.26372565
1	0	111	1	4	d_open	6163.77398364
1	0	111	1	5	d_clsd	6164.62451999
1	0	111	1	4	d_open	6165.12482835
1	0	111	1	5	d_clsd	6166.25552475
1	0	111	1	4	d_open	6166.60573281
1	0	111	1	5	d_clsd	6167.45623263
1	0	111	1	4	d_open	6167.80652884
1	0	111	1	5	d_clsd	6168.65703651
1	0	111	1	4	d_open	6169.00724518
1	0	111	1	5	d_clsd	6169.85777881
1	0	111	1	4	d_open	6170.20799955
1	0	111	1	5	d_clsd	6171.05853500
1	0	111	1	4	d_open	6171.40875000
1	0	111	1	5	d_clsd	6172.25927216
1	0	111	1	4	d_open	6172.60951011
1	0	111	1	5	d_clsd	6173.46005219
1	0	111	1	4	d_open	6173.81026660
1	0	111	1	5	d_clsd	6174.66085487
1	0	111	1	4	d_open	6175.18116422
1	0	111	1	5	d_clsd	6176.03165770
1	0	111	1	4	d_open	6176.48193082
1	0	111	1	5	d_clsd	6177.33249283
1	0	111	1	4	d_open	6177.68269153
1	0	111	1	5	d_clsd	6178.53322396
1	0	111	1	4	d_open	6178.88345255
1	0	111	1	7	pre_tgt	6178.94362337
1	0	111	1	9	tgt_on	6179.70414150
1	0	112	2	2	t_start	6182.34571624
1	0	112	2	11	all_drs_on	6184.35698263
1	0	112	2	5	d_clsd	6184.36696275
1	0	112	2	4	d_open	6185.31752068
1	0	112	2	5	d_clsd	6186.16805552
1	0	112	2	4	d_open	6186.62836823
1	0	112	2	5	d_clsd	6187.47887197
1	0	112	2	4	d_open	6187.92914056
1	0	112	2	5	d_clsd	6188.77968325
1	0	112	2	4	d_open	6189.24998725
1	0	112	2	5	d_clsd	6190.10051393
1	0	112	2	4	d_open	6190.75093768
1	0	112	2	5	d_clsd	6191.60145592
1	0	112	2	4	d_open	6191.95167274
1	0	112	2	5	d_clsd	6192.80224833
1	0	112	2	4	d_open	6193.15248477
1	0	112	2	5	d_clsd	6194.00301357
1	0	112	2	4	d_open	6194.35318390
1	0	112	2	5	d_clsd	6195.20373353
1	0	112	2	4	d_open	6195.55399412
1	0	112	2	5	d_clsd	6196.40448549
1	0	112	2	4	d_open	6196.75470985
1	0	112	2	5	d_clsd	6197.60523231
1	0	112	2	4	d_open	6197.95547026
1	0	112	2	5	d_clsd	6198.80601989
1	0	112	2	4	d_open	6199.15625874
1	0	112	2	5	d_clsd	6200.00674257
1	0	112	2	4	d_open	6200.35698414
1	0	112	2	8	pre_tgt	6200.41710697
1	0	112	2	10	tgt_on	6201.17772592
1	0	113	1	1	t_start	6203.81923938
1	0	113	1	11	all_drs_on	6206.72100909
1	0	113	1	5	d_clsd	6206.73107253
1	0	113	1	4	d_open	6207.39139490
1	0	113	1	5	d_clsd	6208.24192732
1	0	113	1	4	d_open	6208.67220457
1	0	113	1	7	pre_tgt	6208.73241132
1	0	113	1	9	tgt_on	6209.49294515
1	0	114	2	2	t_start	6212.12446761
1	0	114	2	11	all_drs_on	6214.13569627
1	0	114	2	5	d_clsd	6214.14569360
1	0	114	2	4	d_open	6214.49589864
1	0	114	2	5	d_clsd	6216.29704333
1	0	114	2	4	d_open	6216.84733471
1	0	114	2	5	d_clsd	6217.69789068
1	0	114	2	4	d_open	6218.04808456
1	0	114	2	5	d_clsd	6218.89861970
1	0	114	2	4	d_open	6219.24883863
1	0	114	2	5	d_clsd	6220.10939827
1	0	114	2	4	d_open	6220.45961267
1	0	114	2	5	d_clsd	6221.31011581
1	0	114	2	4	d_open	6221.66037489
1	0	114	2	5	d_clsd	6222.51092573
1	0	114	2	4	d_open	6222.86113047
1	0	114	2	5	d_clsd	6223.71165384
1	0	114	2	4	d_open	6224.06188545
1	0	114	2	5	d_clsd	6224.91242119
1	0	114	2	4	d_open	6225.26259726
1	0	114	2	5	d_clsd	6226.11321753
1	0	114	2	4	d_open	6227.71422155
1	0	114	2	8	pre_tgt	6227.77439268
1	0	114	2	10	tgt_on	6228.53481028
1	0	115	2	2	t_start	6233.96819468
1	0	115	2	11	all_drs_on	6236.51979708
1	0	115	2	5	d_clsd	6236.52979351
1	0	115	2	4	d_open	6237.19021670
1	0	115	2	5	d_clsd	6238.10068902
1	0	115	2	4	d_open	6238.45093663
1	0	115	2	5	d_clsd	6239.34151149
1	0	115	2	4	d_open	6239.79183381
1	0	115	2	5	d_clsd	6240.63229918
1	0	115	2	4	d_open	6240.98251388
1	0	115	2	5	d_clsd	6241.83305989
1	0	115	2	4	d_open	6242.55351988
1	0	115	2	5	d_clsd	6243.40404385
1	0	115	2	4	d_open	6243.92442626
1	0	115	2	5	d_clsd	6244.77493242
1	0	115	2	4	d_open	6245.12512750
1	0	115	2	5	d_clsd	6245.97566264
1	0	115	2	4	d_open	6246.32586588
1	0	115	2	5	d_clsd	6247.17644539
1	0	115	2	4	d_open	6248.02695638
1	0	115	2	5	d_clsd	6248.87748880
1	0	115	2	4	d_open	6249.22770200
1	0	115	2	5	d_clsd	6250.07824408
1	0	115	2	4	d_open	6250.42846030
1	0	115	2	5	d_clsd	6251.27899151
1	0	115	2	4	d_open	6251.62924184
1	0	115	2	5	d_clsd	6252.47975404
1	0	115	2	4	d_open	6252.82997387
1	0	115	2	5	d_clsd	6253.68051022
1	0	115	2	4	d_open	6254.03074002
1	0	115	2	5	d_clsd	6254.88132829
1	0	115	2	4	d_open	6255.23148473
1	0	115	2	8	pre_tgt	6255.30161938
1	0	115	2	10	tgt_on	6256.06219758
1	0	116	1	1	t_start	6258.71375848
1	0	116	1	11	all_drs_on	6262.30601340
1	0	116	1	5	d_clsd	6262.31601918
1	0	116	1	4	d_open	6262.97635996
1	0	116	1	7	pre_tgt	6263.03640914
1	0	116	1	9	tgt_on	6263.79703835
1	0	117	2	2	t_start	6266.42856444
1	0	117	2	11	all_drs_on	6268.43984381
1	0	117	2	5	d_clsd	6268.44985080
1	0	117	2	4	d_open	6269.15029923
1	0	117	2	5	d_clsd	6270.00083075
1	0	117	2	4	d_open	6270.35101255
1	0	117	2	5	d_clsd	6271.20157727
1	0	117	2	4	d_open	6271.55177809
1	0	117	2	5	d_clsd	6272.40233617
1	0	117	2	4	d_open	6272.75256386
1	0	117	2	5	d_clsd	6273.60306972
1	0	117	2	4	d_open	6273.95332759
1	0	117	2	5	d_clsd	6274.80382167
1	0	117	2	4	d_open	6276.48485926
1	0	117	2	5	d_clsd	6277.33541674
1	0	117	2	4	d_open	6277.70563304
1	0	117	2	5	d_clsd	6278.55618931
1	0	117	2	4	d_open	6278.90639919
1	0	117	2	5	d_clsd	6279.75690475
1	0	117	2	4	d_open	6280.10714451
1	0	117	2	8	pre_tgt	6280.16718493
1	0	117	2	10	tgt_on	6280.92778667
1	0	118	2	2	t_start	6286.47123014
1	0	118	2	11	all_drs_on	6288.49245582
1	0	118	2	5	d_clsd	6288.50248545
1	0	118	2	4	d_open	6289.02274862
1	0	118	2	8	pre_tgt	6289.08298887
1	0	118	2	10	tgt_on	6289.84340980
1	0	119	1	1	t_start	6292.48498242
1	0	119	1	11	all_drs_on	6294.50628206
1	0	119	1	5	d_clsd	6294.51652572
1	0	119	1	4	d_open	6295.07653640
1	0	119	1	5	d_clsd	6296.45742532
1	0	119	1	4	d_open	6296.80768772
1	0	119	1	5	d_clsd	6297.65818422
1	0	119	1	4	d_open	6298.00841191
1	0	119	1	5	d_clsd	6298.85893558
1	0	119	1	4	d_open	6299.20916598
1	0	119	1	5	d_clsd	6300.05969297
1	0	119	1	4	d_open	6300.40991613
1	0	119	1	5	d_clsd	6301.26047089
1	0	119	1	4	d_open	6301.61066808
1	0	119	1	5	d_clsd	6302.46120322
1	0	119	1	4	d_open	6302.81144872
1	0	119	1	5	d_clsd	6303.66195548
1	0	119	1	4	d_open	6304.01218981
1	0	119	1	5	d_clsd	6304.86272133
1	0	119	1	4	d_open	6305.69320264
1	0	119	1	5	d_clsd	6306.54377522
1	0	119	1	4	d_open	6306.89399264
1	0	119	1	5	d_clsd	6307.74452808
1	0	119	1	4	d_open	6309.48561907
1	0	119	1	5	d_clsd	6310.33615994
1	0	119	1	4	d_open	6310.86655236
1	0	119	1	7	pre_tgt	6310.94656449
1	0	119	1	9	tgt_on	6311.70721937
1	0	120	2	2	t_start	6314.34874792
1	0	120	2	11	all_drs_on	6316.36008827
1	0	120	2	5	d_clsd	6316.37003850
1	0	120	2	4	d_open	6317.02039252
1	0	120	2	5	d_clsd	6317.87095785
1	0	120	2	4	d_open	6318.22117527
1	0	120	2	5	d_clsd	6319.07171403
1	0	120	2	4	d_open	6319.42192300
1	0	120	2	5	d_clsd	6320.27241497
1	0	120	2	4	d_open	6320.62267013
1	0	120	2	5	d_clsd	6321.47315516
1	0	120	2	4	d_open	6321.82336836
1	0	120	2	5	d_clsd	6322.67389897
1	0	120	2	4	d_open	6323.20428082
1	0	120	2	5	d_clsd	6324.05479332
1	0	120	2	4	d_open	6324.40500259
1	0	120	2	5	d_clsd	6325.25553320
1	0	120	2	4	d_open	6325.93597761
1	0	120	2	5	d_clsd	6326.78652785
1	0	120	2	4	d_open	6327.13673893
1	0	120	2	5	d_clsd	6327.98726109
1	0	120	2	4	d_open	6328.33746040
1	0	120	2	5	d_clsd	6329.18801305
1	0	120	2	4	d_open	6330.18868229
1	0	120	2	5	d_clsd	6331.03914921
1	0	120	2	4	d_open	6331.38940829
1	0	120	2	5	d_clsd	6332.23994464
1	0	120	2	4	d_open	6332.59020794
1	0	120	2	5	d_clsd	6333.44070384
1	0	120	2	4	d_open	6333.79091824
1	0	120	2	5	d_clsd	6334.64144825
1	0	120	2	4	d_open	6334.99173118
1	0	120	2	5	d_clsd	6335.84222647
1	0	120	2	4	d_open	6336.49263271
1	0	120	2	8	pre_tgt	6336.56264088
1	0	120	2	10	tgt_on	6337.32331779
1	0	121	1	1	t_start	6339.95487648
1	0	121	1	11	all_drs_on	6341.98618070
1	0	121	1	5	d_clsd	6341.99612490
1	0	121	1	4	d_open	6342.34632330
1	0	121	1	5	d_clsd	6345.22809353
1	0	121	1	4	d_open	6345.82848082
1	0	121	1	7	pre_tgt	6345.88874765
1	0	121	1	9	tgt_on	6346.64910126
1	0	122	2	2	t_start	6349.30072102
1	0	122	2	11	all_drs_on	6355.84485334
1	0	122	2	5	d_clsd	6355.85490591
1	0	122	2	4	d_open	6357.38576049
1	0	122	2	5	d_clsd	6358.23635389
1	0	122	2	4	d_open	6358.58655230
1	0	122	2	5	d_clsd	6359.43708985
1	0	122	2	4	d_open	6359.78731392
1	0	122	2	5	d_clsd	6360.63783608
1	0	122	2	4	d_open	6360.98811448
1	0	122	2	5	d_clsd	6361.83858109
1	0	122	2	4	d_open	6362.18880878
1	0	122	2	5	d_clsd	6363.03932731
1	0	122	2	4	d_open	6363.38959364
1	0	122	2	5	d_clsd	6364.24014146
1	0	122	2	4	d_open	6364.59035284
1	0	122	2	5	d_clsd	6365.44085447
1	0	122	2	4	d_open	6365.95114929
1	0	122	2	5	d_clsd	6366.80168172
1	0	122	2	4	d_open	6367.82238335
1	0	122	2	5	d_clsd	6368.67291427
1	0	122	2	4	d_open	6369.02312505
1	0	122	2	5	d_clsd	6369.87365264
1	0	122	2	4	d_open	6370.92433177
1	0	122	2	8	pre_tgt	6370.98449868
1	0	122	2	10	tgt_on	6371.74495190
1	0	123	1	1	t_start	6378.14891727
1	0	123	1	11	all_drs_on	6380.86056024
1	0	123	1	5	d_clsd	6380.87055576
1	0	123	1	4	d_open	6381.66104987
1	0	123	1	5	d_clsd	6382.71168161
1	0	123	1	4	d_open	6383.66236331
1	0	123	1	5	d_clsd	6384.51285981
1	0	123	1	4	d_open	6385.29332037
1	0	123	1	5	d_clsd	6386.14386366
1	0	123	1	4	d_open	6387.18450683
1	0	123	1	7	pre_tgt	6387.24468943
1	0	123	1	9	tgt_on	6388.00523382
1	0	124	1	1	t_start	6391.06704471
1	0	124	1	11	all_drs_on	6393.07829027
1	0	124	1	5	d_clsd	6393.08828488
1	0	124	1	4	d_open	6393.61856198
1	0	124	1	5	d_clsd	6394.67922999
1	0	124	1	4	d_open	6395.02947428
1	0	124	1	5	d_clsd	6395.97004062
1	0	124	1	4	d_open	6396.32025140
1	0	124	1	5	d_clsd	6397.17079439
1	0	124	1	4	d_open	6397.52100939
1	0	124	1	5	d_clsd	6398.37155057
1	0	124	1	4	d_open	6398.72182384
1	0	124	1	5	d_clsd	6399.57230343
1	0	124	1	4	d_open	6399.92252327
1	0	124	1	7	pre_tgt	6399.98262256
1	0	124	1	9	tgt_on	6400.74316544
1	0	125	2	2	t_start	6403.38478757
1	0	125	2	11	all_drs_on	6405.39607509
1	0	125	2	5	d_clsd	6405.40606547
1	0	125	2	4	d_open	6406.18646355
1	0	125	2	5	d_clsd	6407.03704276
1	0	125	2	4	d_open	6407.38722486
1	0	125	2	5	d_clsd	6408.23778174
1	0	125	2	4	d_open	6408.58797079
1	0	125	2	5	d_clsd	6409.43853249
1	0	125	2	4	d_open	6409.78870071
1	0	125	2	5	d_clsd	6410.63928928
1	0	125	2	4	d_open	6410.98950247
1	0	125	2	5	d_clsd	6411.84004063
1	0	125	2	4	d_open	6412.89073908
1	0	125	2	8	pre_tgt	6412.95073634
1	0	125	2	10	tgt_on	6413.71139967
1	0	126	1	1	t_start	6481.88415077
1	0	126	1	11	all_drs_on	6500.36577157
1	0	126	1	5	d_clsd	6500.37585735
1	0	126	1	4	d_open	6500.73594320
1	0	126	1	7	pre_tgt	6500.80618924
1	0	126	1	9	tgt_on	6501.56663824
1	0	127	1	1	t_start	6504.21823204
1	0	127	1	11	all_drs_on	6520.76860040
1	0	127	1	5	d_clsd	6520.77863606
1	0	127	1	4	d_open	6521.51902490
1	0	127	1	5	d_clsd	6522.45968180
1	0	127	1	4	d_open	6523.19012704
1	0	127	1	5	d_clsd	6524.04060241
1	0	127	1	4	d_open	6524.61098927
1	0	127	1	5	d_clsd	6525.45149146
1	0	127	1	4	d_open	6525.80174270
1	0	127	1	5	d_clsd	6526.65230138
1	0	127	1	4	d_open	6527.00248680
1	0	127	1	5	d_clsd	6527.85302708
1	0	127	1	4	d_open	6528.20324872
1	0	127	1	5	d_clsd	6529.05377088
1	0	127	1	4	d_open	6529.57411133
1	0	127	1	5	d_clsd	6530.42463530
1	0	127	1	4	d_open	6530.92495091
1	0	127	1	5	d_clsd	6531.77552107
1	0	127	1	4	d_open	6533.30645141
1	0	127	1	5	d_clsd	6534.15698836
1	0	127	1	4	d_open	6534.75735333
1	0	127	1	5	d_clsd	6535.60790688
1	0	127	1	4	d_open	6535.95812913
1	0	127	1	5	d_clsd	6536.80865672
1	0	127	1	4	d_open	6537.17894035
1	0	127	1	5	d_clsd	6538.30960897
1	0	127	1	4	d_open	6538.65981734
1	0	127	1	5	d_clsd	6539.51036304
1	0	127	1	4	d_open	6539.99071207
1	0	127	1	5	d_clsd	6540.84124841
1	0	127	1	4	d_open	6541.19146644
1	0	127	1	5	d_clsd	6542.04200399
1	0	127	1	4	d_open	6542.39222534
1	0	127	1	5	d_clsd	6543.24270222
1	0	127	1	4	d_open	6543.59292175
1	0	127	1	5	d_clsd	6544.44347440
1	0	127	1	4	d_open	6544.79371295
1	0	127	1	5	d_clsd	6545.64424447
1	0	127	1	4	d_open	6545.99441812
1	0	127	1	7	pre_tgt	6546.05448269
1	0	127	1	9	tgt_on	6546.81515327
1	0	128	1	1	t_start	6549.45669751
1	0	128	1	11	all_drs_on	6551.47795972
1	0	128	1	5	d_clsd	6551.48795645
1	0	128	1	4	d_open	6552.33849732
1	0	128	1	7	pre_tgt	6552.39867328
1	0	128	1	9	tgt_on	6553.15907549
1	0	129	1	1	t_start	6555.80065838
1	0	129	1	11	all_drs_on	6557.82195560
1	0	129	1	5	d_clsd	6557.83192486
1	0	129	1	4	d_open	6558.18210455
1	0	129	1	5	d_clsd	6559.03264301
1	0	129	1	4	d_open	6559.38286526
1	0	129	1	7	pre_tgt	6559.46303256
1	0	129	1	9	tgt_on	6560.22349544
1	0	130	1	1	t_start	6562.87516199
1	0	130	1	11	all_drs_on	6565.49680274
1	0	130	1	5	d_clsd	6565.50679072
1	0	130	1	4	d_open	6566.05708843
1	0	130	1	7	pre_tgt	6566.11720221
1	0	130	1	9	tgt_on	6566.87765574
1	0	131	1	1	t_start	6569.52936334
1	0	131	1	11	all_drs_on	6574.98280398
1	0	131	1	5	d_clsd	6574.99280704
1	0	131	1	4	d_open	6575.39290092
1	0	131	1	5	d_clsd	6577.86448908
1	0	131	1	4	d_open	6578.41484476
1	0	131	1	5	d_clsd	6579.56555906
1	0	131	1	4	d_open	6579.92580671
1	0	131	1	5	d_clsd	6581.11653387
1	0	131	1	4	d_open	6581.81697384
1	0	131	1	5	d_clsd	6582.66757147
1	0	131	1	4	d_open	6583.01773093
1	0	131	1	5	d_clsd	6583.86826426
1	0	131	1	4	d_open	6584.27852060
1	0	131	1	7	pre_tgt	6584.33862471
1	0	131	1	9	tgt_on	6585.09918812
1	0	132	1	1	t_start	6594.28491118
1	0	132	1	11	all_drs_on	6596.29614497
1	0	132	1	5	d_clsd	6596.30614592
1	0	132	1	4	d_open	6596.65633950
1	0	132	1	7	pre_tgt	6596.72641800
1	0	132	1	9	tgt_on	6597.48698443
1	0	133	2	2	t_start	6600.11857511
1	0	133	2	11	all_drs_on	6602.13978721
1	0	133	2	5	d_clsd	6602.14981050
1	0	133	2	4	d_open	6602.92022121
1	0	133	2	5	d_clsd	6603.77080706
1	0	133	2	4	d_open	6604.12100939
1	0	133	2	5	d_clsd	6604.97155298
1	0	133	2	4	d_open	6605.32178278
1	0	133	2	5	d_clsd	6606.17232970
1	0	133	2	4	d_open	6606.52253685
1	0	133	2	5	d_clsd	6607.37307109
1	0	133	2	4	d_open	6607.72330662
1	0	133	2	5	d_clsd	6608.57385293
1	0	133	2	4	d_open	6608.92405707
1	0	133	2	5	d_clsd	6609.77464504
1	0	133	2	4	d_open	6610.12482925
1	0	133	2	5	d_clsd	6610.97533904
1	0	133	2	4	d_open	6611.32555012
1	0	133	2	5	d_clsd	6612.17610066
1	0	133	2	4	d_open	6612.52631083
1	0	133	2	5	d_clsd	6613.37688401
1	0	133	2	4	d_open	6614.88774816
1	0	133	2	5	d_clsd	6615.73832284
1	0	133	2	4	d_open	6616.08853875
1	0	133	2	5	d_clsd	6616.93906876
1	0	133	2	4	d_open	6617.28931969
1	0	133	2	5	d_clsd	6618.13984517
1	0	133	2	4	d_open	6618.49005233
1	0	133	2	5	d_clsd	6619.34057358
1	0	133	2	4	d_open	6619.69078799
1	0	133	2	8	pre_tgt	6619.75094855
1	0	133	2	10	tgt_on	6620.51142080
1	0	134	1	1	t_start	6628.60643164
1	0	134	1	11	all_drs_on	6630.62775151
1	0	134	1	5	d_clsd	6630.63779291
1	0	134	1	4	d_open	6630.97792606
1	0	134	1	5	d_clsd	6632.86918648
1	0	134	1	4	d_open	6633.21934352
1	0	134	1	5	d_clsd	6634.06991459
1	0	134	1	4	d_open	6634.42015404
1	0	134	1	5	d_clsd	6635.27062217
1	0	134	1	4	d_open	6635.92102539
1	0	134	1	7	pre_tgt	6635.98115607
1	0	134	1	9	tgt_on	6636.74166182
1	0	135	2	2	t_start	6645.01682623
1	0	135	2	11	all_drs_on	6647.03805071
1	0	135	2	5	d_clsd	6647.04804501
1	0	135	2	4	d_open	6647.40824135
1	0	135	2	5	d_clsd	6648.46889427
1	0	135	2	4	d_open	6648.90918032
1	0	135	2	5	d_clsd	6649.75979153
1	0	135	2	4	d_open	6650.10994073
1	0	135	2	5	d_clsd	6650.96049096
1	0	135	2	4	d_open	6651.31070235
1	0	135	2	5	d_clsd	6652.16123386
1	0	135	2	4	d_open	6652.67155736
1	0	135	2	5	d_clsd	6653.52209733
1	0	135	2	4	d_open	6654.06242580
1	0	135	2	5	d_clsd	6654.91299112
1	0	135	2	4	d_open	6655.26317172
1	0	135	2	5	d_clsd	6656.11372376
1	0	135	2	4	d_open	6656.45394627
1	0	135	2	5	d_clsd	6657.30447658
1	0	135	2	4	d_open	6657.66470461
1	0	135	2	5	d_clsd	6658.50521194
1	0	135	2	4	d_open	6658.85545864
1	0	135	2	5	d_clsd	6659.70596420
1	0	135	2	4	d_open	6660.05623233
1	0	135	2	5	d_clsd	6660.90674604
1	0	135	2	4	d_open	6661.25697191
1	0	135	2	8	pre_tgt	6661.31699271
1	0	135	2	10	tgt_on	6662.07765846
1	0	136	1	1	t_start	6670.68295597
1	0	136	1	11	all_drs_on	6677.38720102
1	0	136	1	5	d_clsd	6677.39716937
1	0	136	1	4	d_open	6677.74733215
1	0	136	1	5	d_clsd	6678.59788087
1	0	136	1	4	d_open	6680.18891413
1	0	136	1	5	d_clsd	6681.03939131
1	0	136	1	4	d_open	6681.38963198
1	0	136	1	5	d_clsd	6682.24022689
1	0	136	1	4	d_open	6683.65104983
1	0	136	1	5	d_clsd	6684.50157320
1	0	136	1	4	d_open	6684.85181688
1	0	136	1	5	d_clsd	6686.75300821
1	0	136	1	4	d_open	6687.68359141
1	0	136	1	5	d_clsd	6688.53408851
1	0	136	1	4	d_open	6690.25521654
1	0	136	1	5	d_clsd	6691.10573538
1	0	136	1	4	d_open	6695.47850339
1	0	136	1	5	d_clsd	6696.32901619
1	0	136	1	4	d_open	6697.43973695
1	0	136	1	5	d_clsd	6698.29027239
1	0	136	1	4	d_open	6698.99071569
1	0	136	1	5	d_clsd	6699.84124298
1	0	136	1	4	d_open	6700.19146855
1	0	136	1	5	d_clsd	6701.04203539
1	0	136	1	4	d_open	6701.51234059
1	0	136	1	5	d_clsd	6702.36282472
1	0	136	1	4	d_open	6702.71302765
1	0	136	1	7	pre_tgt	6702.77313146
1	0	136	1	9	tgt_on	6703.53369216
1	0	137	1	1	t_start	6714.71061631
1	0	137	1	11	all_drs_on	6733.47244667
1	0	137	1	5	d_clsd	6733.48246966
1	0	137	1	4	d_open	6733.83264120
1	0	137	1	5	d_clsd	6734.68315520
1	0	137	1	4	d_open	6735.89397060
1	0	137	1	5	d_clsd	6736.74446348
1	0	137	1	4	d_open	6738.26541220
1	0	137	1	7	pre_tgt	6738.32545443
1	0	137	1	9	tgt_on	6739.08604138
1	0	138	1	1	t_start	6741.76765554
1	0	138	1	11	all_drs_on	6749.06225464
1	0	138	1	5	d_clsd	6749.07227038
1	0	138	1	4	d_open	6749.67260847
1	0	138	1	5	d_clsd	6750.52317954
1	0	138	1	4	d_open	6750.93339270
1	0	138	1	5	d_clsd	6751.92401994
1	0	138	1	4	d_open	6752.37434619
1	0	138	1	5	d_clsd	6753.22481099
1	0	138	1	4	d_open	6754.45560837
1	0	138	1	5	d_clsd	6755.30617249
1	0	138	1	4	d_open	6756.73705167
1	0	138	1	5	d_clsd	6757.58760582
1	0	138	1	4	d_open	6757.93777344
1	0	138	1	5	d_clsd	6758.78833243
1	0	138	1	4	d_open	6759.13856736
1	0	138	1	5	d_clsd	6759.98906687
1	0	138	1	4	d_open	6760.63950300
1	0	138	1	5	d_clsd	6761.49003271
1	0	138	1	4	d_open	6761.84025315
1	0	138	1	5	d_clsd	6762.69082119
1	0	138	1	4	d_open	6763.04101386
1	0	138	1	5	d_clsd	6763.89154659
1	0	138	1	4	d_open	6764.24180838
1	0	138	1	5	d_clsd	6765.09229251
1	0	138	1	4	d_open	6765.49256087
1	0	138	1	5	d_clsd	6766.34308273
1	0	138	1	4	d_open	6767.22364366
1	0	138	1	5	d_clsd	6768.07417307
1	0	138	1	4	d_open	6768.42436030
1	0	138	1	5	d_clsd	6769.27492200
1	0	138	1	4	d_open	6769.62514244
1	0	138	1	5	d_clsd	6770.47569087
1	0	138	1	4	d_open	6771.32621363
1	0	138	1	5	d_clsd	6772.39693361
1	0	138	1	4	d_open	6772.97727161
1	0	138	1	5	d_clsd	6773.82779467
1	0	138	1	4	d_open	6774.17801330
1	0	138	1	5	d_clsd	6775.02854875
1	0	138	1	4	d_open	6775.37877734
1	0	138	1	7	pre_tgt	6775.43879210
