sub	sess	t	cond	onset	open_d	door	door_p	tgt_door	depress_dur	x	y
1	1	5	3	0.281	0	0	0.000	11	0.277	956.760	553.162
1	1	5	3	0.291	0	0	0.000	11	0.287	957.645	553.103
1	1	5	3	0.311	0	0	0.000	11	0.307	956.151	553.586
1	1	5	3	0.331	0	0	0.000	11	0.327	956.607	553.862
1	1	5	3	0.341	0	0	0.000	11	0.337	957.692	554.418
1	1	5	3	0.381	0	0	0.000	11	0.377	956.977	555.076
1	1	5	3	0.391	0	0	0.000	11	0.387	954.341	556.674
1	1	5	3	0.411	0	0	0.000	11	0.407	953.167	556.154
1	1	5	3	0.431	0	0	0.000	11	0.427	954.921	556.613
1	1	5	3	0.441	0	0	0.000	11	0.437	953.727	558.089
1	1	5	3	0.461	0	0	0.000	11	0.457	953.339	558.357
1	1	5	3	0.481	0	0	0.000	11	0.477	953.293	560.541
1	1	5	3	0.491	0	0	0.000	11	0.487	952.872	560.739
1	1	5	3	0.511	0	0	0.000	11	0.507	950.144	561.626
1	1	5	3	0.531	0	0	0.000	11	0.527	950.856	561.858
1	1	5	3	0.541	0	0	0.000	11	0.537	954.747	562.795
1	1	5	3	0.561	0	0	0.000	11	0.557	967.853	565.074
1	1	5	3	0.581	0	11	0.063	11	0.577	968.669	565.475
1	1	5	3	0.591	0	11	0.063	11	0.587	977.329	568.633
1	1	5	3	0.611	0	11	0.063	11	0.607	982.538	569.987
1	1	5	3	0.631	0	11	0.063	11	0.627	985.318	571.018
1	1	5	3	0.641	0	11	0.063	11	0.637	992.176	571.728
1	1	5	3	0.661	0	11	0.063	11	0.657	992.212	570.629
1	1	5	3	0.681	0	11	0.063	11	0.677	994.286	570.931
1	1	5	3	0.691	0	11	0.063	11	0.687	994.715	572.315
1	1	5	3	0.711	0	11	0.063	11	0.707	999.043	572.983
1	1	5	3	0.731	0	11	0.063	11	0.727	998.204	574.274
1	1	5	3	0.741	0	11	0.063	11	0.737	997.994	572.664
1	1	5	3	0.761	0	11	0.063	11	0.757	998.923	572.935
1	1	5	3	0.781	0	11	0.063	11	0.777	998.367	570.934
1	1	5	3	0.791	0	11	0.063	11	0.787	998.488	569.959
1	1	5	3	0.811	0	11	0.063	11	0.807	998.856	568.294
1	1	5	3	0.831	0	11	0.063	11	0.827	997.867	568.928
1	1	5	3	999.000	1	11	0.063	11	0.200	9.000	9.000
1	1	6	1	0.020	0	0	0.000	7	0.017	965.257	542.115
1	1	6	1	0.031	0	0	0.000	7	0.027	964.761	540.867
1	1	6	1	0.041	0	0	0.000	7	0.037	964.541	540.743
1	1	6	1	0.061	0	0	0.000	7	0.057	964.198	541.589
1	1	6	1	0.081	0	0	0.000	7	0.077	964.119	542.555
1	1	6	1	0.101	0	0	0.000	7	0.097	964.674	543.320
1	1	6	1	0.111	0	0	0.000	7	0.107	965.570	546.232
1	1	6	1	0.131	0	0	0.000	7	0.127	964.512	543.198
1	1	6	1	0.141	0	0	0.000	7	0.137	963.220	546.948
1	1	6	1	0.161	0	0	0.000	7	0.157	962.241	547.954
1	1	6	1	0.181	0	0	0.000	7	0.177	962.284	548.599
1	1	6	1	0.211	0	0	0.000	7	0.207	962.829	548.616
1	1	6	1	0.231	0	0	0.000	7	0.227	962.682	549.432
1	1	6	1	0.241	0	0	0.000	7	0.237	962.953	550.505
1	1	6	1	0.261	0	0	0.000	7	0.257	963.038	550.840
1	1	6	1	0.281	0	0	0.000	7	0.277	963.124	551.121
1	1	6	1	0.301	0	0	0.000	7	0.297	962.835	551.172
1	1	6	1	0.311	0	0	0.000	7	0.307	964.146	552.408
1	1	6	1	0.331	0	0	0.000	7	0.327	964.469	550.567
1	1	6	1	0.341	0	0	0.000	7	0.337	955.754	544.054
1	1	6	1	0.361	0	0	0.000	7	0.357	953.119	543.161
1	1	6	1	0.381	0	0	0.000	7	0.377	949.058	535.383
1	1	6	1	0.391	0	0	0.000	7	0.387	948.571	528.922
1	1	6	1	0.411	0	0	0.000	7	0.407	944.570	525.157
1	1	6	1	0.431	0	6	0.000	7	0.427	940.835	524.847
1	1	6	1	0.441	0	6	0.000	7	0.437	939.449	525.018
1	1	6	1	0.461	0	6	0.000	7	0.457	938.603	515.995
1	1	6	1	0.481	0	6	0.000	7	0.477	935.704	514.490
1	1	6	1	0.491	0	6	0.000	7	0.487	934.521	514.109
1	1	6	1	0.511	0	6	0.000	7	0.507	931.649	513.613
1	1	6	1	0.531	0	6	0.000	7	0.527	929.880	511.048
1	1	6	1	0.541	0	6	0.000	7	0.537	925.248	502.424
1	1	6	1	0.561	0	6	0.000	7	0.557	925.154	504.899
1	1	6	1	0.581	0	6	0.000	7	0.577	923.453	501.590
1	1	6	1	0.591	0	6	0.000	7	0.587	921.518	501.723
1	1	6	1	0.611	0	6	0.000	7	0.607	920.419	499.373
1	1	6	1	0.631	0	6	0.000	7	0.627	919.677	496.798
1	1	6	1	0.641	0	6	0.000	7	0.637	918.002	495.498
1	1	6	1	0.661	0	6	0.000	7	0.657	918.362	492.807
1	1	6	1	0.681	0	6	0.000	7	0.677	916.521	490.467
1	1	6	1	0.701	1	6	0.000	7	0.020	916.543	488.197
1	1	6	1	0.711	1	6	0.000	7	0.030	915.670	488.188
1	1	6	1	0.731	1	6	0.000	7	0.050	915.615	488.693
1	1	6	1	0.741	1	6	0.000	7	0.060	915.392	490.243
1	1	6	1	0.761	1	6	0.000	7	0.080	914.146	489.227
1	1	6	1	0.781	1	6	0.000	7	0.100	914.195	489.290
1	1	6	1	0.791	1	6	0.000	7	0.110	913.954	489.621
1	1	6	1	0.811	1	6	0.000	7	0.130	911.633	489.742
1	1	6	1	0.831	1	6	0.000	7	0.150	910.405	490.576
1	1	6	1	0.841	1	6	0.000	7	0.160	909.011	491.065
1	1	6	1	0.861	1	6	0.000	7	0.180	908.206	491.074
1	1	6	1	0.881	1	6	0.000	7	0.200	907.414	492.044
1	1	6	1	0.891	1	6	0.000	7	0.210	907.057	492.340
1	1	6	1	0.911	1	6	0.000	7	0.230	906.803	492.896
1	1	6	1	0.931	1	6	0.000	7	0.250	906.661	492.351
1	1	6	1	0.941	1	6	0.000	7	0.260	907.366	492.774
1	1	6	1	0.961	1	6	0.000	7	0.280	907.934	491.953
1	1	6	1	0.981	1	6	0.000	7	0.300	908.519	490.990
1	1	6	1	0.991	1	6	0.000	7	0.310	910.118	489.758
1	1	6	1	1.011	1	6	0.000	7	0.330	911.888	489.251
1	1	6	1	1.031	1	6	0.000	7	0.350	912.064	489.106
1	1	6	1	1.041	1	6	0.000	7	0.360	912.931	489.342
1	1	6	1	1.061	1	6	0.000	7	0.380	913.866	487.762
1	1	6	1	1.081	1	6	0.000	7	0.400	915.122	488.541
1	1	6	1	1.091	1	6	0.000	7	0.410	915.675	485.894
1	1	6	1	1.111	1	6	0.000	7	0.430	916.563	484.621
1	1	6	1	1.131	1	6	0.000	7	0.450	916.356	482.525
1	1	6	1	1.141	1	6	0.000	7	0.460	916.297	483.665
1	1	6	1	1.161	1	6	0.000	7	0.480	915.609	482.319
1	1	6	1	1.181	1	6	0.000	7	0.500	914.680	482.873
1	1	6	1	1.191	1	6	0.000	7	0.510	913.492	482.759
1	1	6	1	1.211	1	6	0.000	7	0.530	914.862	482.662
1	1	6	1	1.231	1	10	0.000	7	0.550	1028.394	482.126
1	1	6	1	1.241	1	10	0.000	7	0.560	979.651	483.093
1	1	6	1	1.261	1	10	0.000	7	0.580	1011.546	482.838
1	1	6	1	1.281	1	10	0.000	7	0.600	1009.727	482.958
1	1	6	1	1.291	1	10	0.000	7	0.610	1011.390	483.981
1	1	6	1	1.311	1	10	0.000	7	0.630	1013.184	484.958
1	1	6	1	1.331	1	10	0.000	7	0.650	1013.388	483.526
1	1	6	1	1.351	1	10	0.000	7	0.670	1014.591	483.309
1	1	6	1	1.361	1	10	0.000	7	0.680	1014.269	483.131
1	1	6	1	1.381	1	10	0.000	7	0.700	1014.431	482.220
1	1	6	1	1.391	1	10	0.000	7	0.710	1012.847	481.595
1	1	6	1	1.411	1	10	0.000	7	0.730	1012.410	480.436
1	1	6	1	1.431	1	10	0.000	7	0.750	1012.610	479.408
1	1	6	1	1.451	1	10	0.000	7	0.770	1010.771	478.941
1	1	6	1	1.461	1	10	0.000	7	0.780	1009.309	480.213
1	1	6	1	1.481	1	10	0.000	7	0.800	1009.559	479.666
1	1	6	1	1.492	1	10	0.000	7	0.810	1006.944	479.997
1	1	6	1	1.511	1	10	0.000	7	0.830	1005.604	480.900
1	1	6	1	1.531	1	10	0.000	7	0.850	1004.709	483.060
1	1	6	1	1.551	0	10	0.000	7	0.019	1003.453	485.027
1	1	6	1	1.561	0	10	0.000	7	0.029	1003.010	486.688
1	1	6	1	1.582	0	10	0.000	7	0.049	1003.170	488.727
1	1	6	1	1.592	0	10	0.000	7	0.059	1001.975	490.565
1	1	6	1	1.611	0	10	0.000	7	0.079	1001.676	491.905
1	1	6	1	1.632	0	10	0.000	7	0.099	1001.817	492.339
1	1	6	1	1.642	0	10	0.000	7	0.109	1003.010	492.610
1	1	6	1	1.662	0	10	0.000	7	0.129	1002.302	494.595
1	1	6	1	1.682	0	10	0.000	7	0.149	1002.247	496.528
1	1	6	1	1.692	0	10	0.000	7	0.159	1002.432	498.320
1	1	6	1	1.712	0	10	0.000	7	0.179	1002.961	498.094
1	1	6	1	1.732	0	10	0.000	7	0.199	1002.923	497.609
1	1	6	1	1.742	0	10	0.000	7	0.209	1002.688	497.552
1	1	6	1	1.762	0	10	0.000	7	0.229	1002.100	498.024
1	1	6	1	1.782	0	10	0.000	7	0.249	1002.482	498.108
1	1	6	1	1.792	0	10	0.000	7	0.259	1002.519	497.542
1	1	6	1	1.812	0	10	0.000	7	0.280	1006.407	497.853
1	1	6	1	1.832	0	10	0.000	7	0.300	1005.987	497.043
1	1	6	1	1.842	0	10	0.000	7	0.309	1007.405	494.535
1	1	6	1	1.862	0	10	0.000	7	0.329	1010.072	492.876
1	1	6	1	1.882	0	10	0.000	7	0.350	1010.169	491.395
1	1	6	1	1.902	1	10	0.000	7	0.020	1011.985	489.721
1	1	6	1	1.912	1	10	0.000	7	0.030	1012.426	489.588
1	1	6	1	1.932	1	10	0.000	7	0.050	1014.295	487.552
1	1	6	1	1.942	1	10	0.000	7	0.060	1015.135	487.307
1	1	6	1	1.962	1	10	0.000	7	0.080	1016.817	485.115
1	1	6	1	1.982	1	10	0.000	7	0.100	1017.291	483.721
1	1	6	1	2.002	1	10	0.000	7	0.120	1017.991	483.418
1	1	6	1	2.012	1	10	0.000	7	0.130	1017.375	483.527
1	1	6	1	2.032	1	10	0.000	7	0.150	1017.873	482.893
1	1	6	1	2.042	1	10	0.000	7	0.160	1018.010	483.459
1	1	6	1	2.062	1	10	0.000	7	0.180	1018.968	483.790
1	1	6	1	2.082	1	10	0.000	7	0.200	1020.318	483.065
1	1	6	1	2.102	1	10	0.000	7	0.220	1021.898	482.613
1	1	6	1	2.112	1	10	0.000	7	0.230	1021.184	482.577
1	1	6	1	2.132	1	10	0.000	7	0.250	1021.604	482.400
1	1	6	1	2.142	1	10	0.000	7	0.260	1021.389	482.992
1	1	6	1	2.162	1	10	0.000	7	0.280	1022.211	482.751
1	1	6	1	2.182	1	10	0.000	7	0.300	1020.695	482.927
1	1	6	1	2.192	1	10	0.000	7	0.310	1020.833	481.717
1	1	6	1	2.212	1	10	0.000	7	0.330	1020.209	482.187
1	1	6	1	2.232	1	10	0.000	7	0.350	1019.342	481.842
1	1	6	1	2.242	1	10	0.000	7	0.360	1018.014	481.960
1	1	6	1	2.262	1	10	0.000	7	0.380	1018.327	480.870
1	1	6	1	2.282	0	0	0.000	7	0.400	1049.128	469.101
1	1	6	1	2.292	0	0	0.000	7	0.410	1046.387	466.399
1	1	6	1	2.312	0	0	0.000	7	0.430	1063.607	460.935
1	1	6	1	2.332	0	0	0.000	7	0.450	1071.589	456.312
1	1	6	1	2.342	0	0	0.000	7	0.460	1071.856	455.336
1	1	6	1	2.362	0	0	0.000	7	0.480	1075.621	452.172
1	1	6	1	2.382	0	0	0.000	7	0.500	1075.733	448.497
1	1	6	1	2.392	0	0	0.000	7	0.510	1076.069	445.330
1	1	6	1	2.412	0	0	0.000	7	0.530	1077.615	441.844
1	1	6	1	2.432	0	0	0.000	7	0.550	1076.769	440.787
1	1	6	1	2.442	0	0	0.000	7	0.560	1078.203	440.016
1	1	6	1	2.462	0	0	0.000	7	0.580	1078.675	439.517
1	1	6	1	2.482	0	0	0.000	7	0.600	1080.015	439.361
1	1	6	1	2.492	0	0	0.000	7	0.610	1080.900	438.384
1	1	6	1	2.512	0	0	0.000	7	0.630	1080.663	438.182
1	1	6	1	2.532	1	13	0.000	7	0.650	1081.535	437.599
1	1	6	1	2.542	1	13	0.000	7	0.660	1082.569	437.074
1	1	6	1	2.562	1	13	0.000	7	0.680	1086.020	433.001
1	1	6	1	2.582	1	13	0.000	7	0.700	1087.961	430.501
1	1	6	1	2.592	1	13	0.000	7	0.710	1088.147	427.899
1	1	6	1	2.612	1	13	0.000	7	0.730	1090.448	426.738
1	1	6	1	2.632	1	13	0.000	7	0.750	1093.236	423.495
1	1	6	1	2.662	1	13	0.000	7	0.780	1095.589	418.162
1	1	6	1	2.682	1	13	0.000	7	0.800	1097.983	416.646
1	1	6	1	2.692	1	13	0.000	7	0.810	1098.575	413.895
1	1	6	1	2.712	1	13	0.000	7	0.830	1099.098	411.442
1	1	6	1	2.732	1	13	0.000	7	0.850	1099.154	409.629
1	1	6	1	2.752	1	13	0.000	7	0.870	1098.931	408.954
1	1	6	1	2.772	0	13	0.000	7	0.019	1099.806	407.738
1	1	6	1	2.782	0	13	0.000	7	0.029	1100.011	407.880
1	1	6	1	2.792	0	13	0.000	7	0.039	1100.324	405.798
1	1	6	1	2.812	0	13	0.000	7	0.059	1097.614	404.369
1	1	6	1	2.832	0	13	0.000	7	0.079	1096.752	402.524
1	1	6	1	2.842	0	13	0.000	7	0.089	1093.059	401.974
1	1	6	1	2.862	0	13	0.000	7	0.109	1090.433	401.621
1	1	6	1	2.882	0	13	0.000	7	0.129	1086.882	401.604
1	1	6	1	2.892	0	13	0.000	7	0.139	1085.228	400.821
1	1	6	1	2.912	0	13	0.000	7	0.159	1085.394	401.019
1	1	6	1	2.932	0	13	0.000	7	0.179	1084.128	400.375
1	1	6	1	2.942	0	13	0.000	7	0.189	1081.299	400.102
1	1	6	1	2.962	0	13	0.000	7	0.209	1079.066	399.813
1	1	6	1	2.982	0	13	0.000	7	0.230	1077.947	400.316
1	1	6	1	2.992	0	13	0.000	7	0.239	1078.253	400.992
1	1	6	1	3.012	0	13	0.000	7	0.260	1076.694	401.906
1	1	6	1	3.032	0	13	0.000	7	0.280	1076.839	403.043
1	1	6	1	3.042	0	13	0.000	7	0.290	1076.224	403.995
1	1	6	1	3.062	0	13	0.000	7	0.310	1076.640	405.123
1	1	6	1	3.082	0	13	0.000	7	0.330	1076.627	406.183
1	1	6	1	3.092	0	13	0.000	7	0.340	1076.534	405.214
1	1	6	1	3.112	1	13	0.000	7	0.020	1075.034	405.529
1	1	6	1	3.132	1	13	0.000	7	0.040	1075.353	407.006
1	1	6	1	3.142	1	13	0.000	7	0.050	1075.579	407.500
1	1	6	1	3.162	1	13	0.000	7	0.070	1074.650	406.788
1	1	6	1	3.183	1	13	0.000	7	0.090	1074.266	405.248
1	1	6	1	3.192	1	13	0.000	7	0.100	1073.648	404.037
1	1	6	1	3.213	1	13	0.000	7	0.120	1072.866	403.616
1	1	6	1	3.233	1	13	0.000	7	0.140	1071.914	401.551
1	1	6	1	3.243	1	13	0.000	7	0.150	1071.232	400.627
1	1	6	1	3.263	1	13	0.000	7	0.170	1071.122	401.305
1	1	6	1	3.283	1	13	0.000	7	0.190	1071.405	399.784
1	1	6	1	3.303	1	13	0.000	7	0.210	1072.835	400.142
1	1	6	1	3.313	1	13	0.000	7	0.220	1071.024	399.625
1	1	6	1	3.333	1	13	0.000	7	0.240	1070.406	399.013
1	1	6	1	3.343	1	13	0.000	7	0.250	1070.475	397.791
1	1	6	1	3.363	1	13	0.000	7	0.270	1069.005	398.680
1	1	6	1	3.383	1	13	0.000	7	0.290	1069.341	400.601
1	1	6	1	3.393	1	13	0.000	7	0.300	1068.252	401.727
1	1	6	1	3.413	1	13	0.000	7	0.320	1069.866	399.545
1	1	6	1	3.433	1	13	0.000	7	0.340	1068.113	399.334
1	1	6	1	3.443	1	13	0.000	7	0.350	1067.793	398.950
1	1	6	1	3.463	1	13	0.000	7	0.370	1066.055	400.379
1	1	6	1	3.483	1	13	0.000	7	0.390	1064.607	401.287
1	1	6	1	3.493	1	13	0.000	7	0.400	1064.310	401.128
1	1	6	1	3.513	1	13	0.000	7	0.420	1064.721	400.992
1	1	6	1	3.533	1	13	0.000	7	0.440	1064.607	403.085
1	1	6	1	3.543	1	13	0.000	7	0.450	1065.280	402.278
1	1	6	1	3.563	1	13	0.000	7	0.470	1064.747	400.016
1	1	6	1	3.583	1	13	0.000	7	0.490	1067.136	399.190
1	1	6	1	3.593	1	13	0.000	7	0.500	1066.565	399.787
1	1	6	1	3.613	1	13	0.000	7	0.520	1067.632	399.856
1	1	6	1	3.633	1	13	0.000	7	0.540	1068.567	400.281
1	1	6	1	3.643	1	13	0.000	7	0.550	1070.663	399.711
1	1	6	1	3.663	1	13	0.000	7	0.570	1071.234	399.128
1	1	6	1	3.683	1	13	0.000	7	0.590	1073.240	398.209
1	1	6	1	3.693	1	13	0.000	7	0.600	1074.196	397.445
1	1	6	1	3.713	1	13	0.000	7	0.620	1074.931	397.870
1	1	6	1	3.733	1	13	0.000	7	0.640	1075.521	399.553
1	1	6	1	3.743	1	13	0.000	7	0.650	1093.535	403.488
1	1	6	1	3.763	1	6	0.000	7	0.670	938.844	495.911
1	1	6	1	3.783	0	0	0.000	7	0.690	1569.075	763.495
1	1	6	1	3.793	0	0	0.000	7	0.700	1228.918	483.286
1	1	6	1	3.813	0	0	0.000	7	0.720	1229.353	473.620
1	1	6	1	3.843	0	0	0.000	7	0.750	0.000	0.000
1	1	6	1	3.863	0	0	0.000	7	0.770	0.000	0.000
1	1	6	1	3.883	0	0	0.000	7	0.790	0.000	0.000
1	1	6	1	3.893	0	0	0.000	7	0.800	0.000	0.000
1	1	6	1	3.913	0	0	0.000	7	0.820	0.000	0.000
1	1	6	1	3.933	0	0	0.000	7	0.840	0.000	0.000
1	1	6	1	3.953	0	0	0.000	7	0.860	0.000	0.000
1	1	6	1	3.963	1	10	0.000	7	0.870	987.735	473.642
1	1	6	1	3.983	0	14	0.000	7	0.019	1098.849	477.664
1	1	6	1	3.993	0	14	0.000	7	0.029	1095.987	487.187
1	1	6	1	4.013	0	14	0.000	7	0.049	1087.646	484.264
1	1	6	1	4.033	0	14	0.000	7	0.069	1088.536	482.400
1	1	6	1	4.043	0	14	0.000	7	0.079	1088.800	483.132
1	1	6	1	4.063	0	14	0.000	7	0.099	1088.958	484.507
1	1	6	1	4.083	0	14	0.000	7	0.119	1089.851	483.863
1	1	6	1	4.093	0	14	0.000	7	0.129	1089.705	487.289
1	1	6	1	4.113	0	14	0.000	7	0.149	1089.335	486.653
1	1	6	1	4.133	0	14	0.000	7	0.169	1088.878	489.308
1	1	6	1	4.143	0	14	0.000	7	0.179	1088.344	489.552
1	1	6	1	4.163	0	14	0.000	7	0.199	1088.195	488.928
1	1	6	1	4.183	0	14	0.000	7	0.219	1088.670	487.372
1	1	6	1	4.193	0	14	0.000	7	0.229	1089.772	487.696
1	1	6	1	4.213	0	14	0.000	7	0.249	1089.901	489.675
1	1	6	1	4.233	0	14	0.000	7	0.269	1090.442	489.240
1	1	6	1	4.243	0	14	0.000	7	0.279	1089.359	489.769
1	1	6	1	4.263	0	14	0.000	7	0.299	1089.120	491.623
1	1	6	1	4.283	0	14	0.000	7	0.320	1088.284	491.414
1	1	6	1	4.293	0	14	0.000	7	0.330	1087.952	492.001
1	1	6	1	4.313	0	14	0.000	7	0.349	1087.600	492.053
1	1	6	1	4.333	1	14	0.000	7	0.020	1087.898	493.593
1	1	6	1	4.343	1	14	0.000	7	0.030	1088.649	495.036
1	1	6	1	4.363	1	14	0.000	7	0.050	1087.441	496.443
1	1	6	1	4.383	1	14	0.000	7	0.070	1086.682	497.213
1	1	6	1	4.393	1	14	0.000	7	0.080	1087.000	498.546
1	1	6	1	4.413	1	14	0.000	7	0.100	1086.019	498.492
1	1	6	1	4.433	1	14	0.000	7	0.120	1087.023	498.354
1	1	6	1	4.443	1	14	0.000	7	0.130	1087.094	499.682
1	1	6	1	4.463	1	14	0.000	7	0.150	1087.123	501.700
1	1	6	1	4.483	1	14	0.000	7	0.170	1087.510	503.831
1	1	6	1	4.493	1	14	0.000	7	0.180	1088.152	503.138
1	1	6	1	4.513	1	14	0.000	7	0.200	1087.776	504.767
1	1	6	1	4.533	1	14	0.000	7	0.220	1087.770	503.844
1	1	6	1	4.543	1	14	0.000	7	0.230	1088.394	504.096
1	1	6	1	4.563	1	14	0.000	7	0.250	1088.237	504.787
1	1	6	1	4.583	1	14	0.000	7	0.270	1087.035	504.745
1	1	6	1	4.603	1	14	0.000	7	0.290	1086.980	504.332
1	1	6	1	4.613	1	14	0.000	7	0.300	1086.881	504.282
1	1	6	1	4.633	1	14	0.000	7	0.320	1086.530	503.583
1	1	6	1	4.643	1	14	0.000	7	0.330	1086.175	502.509
1	1	6	1	4.663	1	14	0.000	7	0.350	1085.548	501.167
1	1	6	1	4.683	1	14	0.000	7	0.370	1084.942	500.718
1	1	6	1	4.694	1	14	0.000	7	0.380	1083.410	502.110
1	1	6	1	4.713	1	15	0.000	7	0.400	1079.250	621.672
1	1	6	1	4.733	1	15	0.000	7	0.420	1076.379	606.149
1	1	6	1	4.744	1	15	0.000	7	0.430	1070.609	605.561
1	1	6	1	4.764	1	15	0.000	7	0.450	1070.100	606.540
1	1	6	1	4.783	1	15	0.000	7	0.470	1064.348	607.243
1	1	6	1	4.794	1	15	0.000	7	0.480	1063.173	605.227
1	1	6	1	4.814	1	15	0.000	7	0.500	1061.660	604.326
1	1	6	1	4.834	0	0	0.000	7	0.520	1059.271	604.456
1	1	6	1	4.844	0	0	0.000	7	0.530	1057.293	606.960
1	1	6	1	4.864	0	0	0.000	7	0.550	1054.547	607.727
1	1	6	1	4.884	0	0	0.000	7	0.570	1052.817	609.001
1	1	6	1	4.894	0	0	0.000	7	0.580	1052.815	609.002
1	1	6	1	4.914	0	0	0.000	7	0.600	1052.235	609.323
1	1	6	1	4.934	0	0	0.000	7	0.620	1052.525	610.671
1	1	6	1	4.944	0	0	0.000	7	0.630	1052.329	613.717
1	1	6	1	4.964	0	0	0.000	7	0.650	1052.439	613.816
1	1	6	1	4.984	0	0	0.000	7	0.670	1052.115	613.808
1	1	6	1	4.994	0	0	0.000	7	0.680	1051.284	616.245
1	1	6	1	5.014	0	0	0.000	7	0.700	1050.433	615.941
1	1	6	1	5.034	0	0	0.000	7	0.720	1050.798	612.084
1	1	6	1	5.044	0	0	0.000	7	0.730	1051.935	612.182
1	1	6	1	5.064	0	0	0.000	7	0.750	1052.326	610.163
1	1	6	1	5.084	0	0	0.000	7	0.770	1051.973	608.983
1	1	6	1	5.094	0	0	0.000	7	0.781	1051.930	605.945
1	1	6	1	5.114	0	0	0.000	7	0.800	1051.749	603.919
1	1	6	1	5.134	0	0	0.000	7	0.820	1052.411	600.774
1	1	6	1	5.154	0	0	0.000	7	0.840	1052.544	600.924
1	1	6	1	5.164	0	0	0.000	7	0.850	1053.220	600.829
1	1	6	1	5.184	0	0	0.000	7	0.019	1053.428	601.192
1	1	6	1	5.194	0	0	0.000	7	0.029	1054.296	601.755
1	1	6	1	5.214	0	0	0.000	7	0.049	1053.751	602.183
1	1	6	1	5.234	0	0	0.000	7	0.069	1054.471	602.421
1	1	6	1	5.254	0	0	0.000	7	0.089	1052.662	602.054
1	1	6	1	5.264	0	0	0.000	7	0.099	1051.645	601.936
1	1	6	1	5.284	0	0	0.000	7	0.119	1051.721	602.537
1	1	6	1	5.294	0	0	0.000	7	0.129	1051.883	603.918
1	1	6	1	5.314	0	0	0.000	7	0.149	1051.259	604.469
1	1	6	1	5.334	0	0	0.000	7	0.169	1051.418	604.665
1	1	6	1	5.344	0	0	0.000	7	0.179	1050.996	604.886
1	1	6	1	5.364	0	0	0.000	7	0.200	1050.997	605.888
1	1	6	1	5.384	0	0	0.000	7	0.219	1050.740	606.124
1	1	6	1	5.394	0	0	0.000	7	0.229	1051.070	607.282
1	1	6	1	5.414	0	0	0.000	7	0.249	1050.791	607.992
1	1	6	1	5.434	0	15	0.000	7	0.269	1083.654	610.115
1	1	6	1	5.444	0	15	0.000	7	0.279	1065.011	610.963
1	1	6	1	5.464	0	15	0.000	7	0.299	1075.145	612.989
1	1	6	1	5.484	0	15	0.000	7	0.319	1080.234	614.015
1	1	6	1	5.494	0	15	0.000	7	0.330	1084.827	615.671
1	1	6	1	5.514	0	15	0.000	7	0.349	1092.567	615.888
1	1	6	1	5.534	0	15	0.000	7	0.369	1092.460	616.396
1	1	6	1	5.544	0	15	0.000	7	0.380	1092.079	615.224
1	1	6	1	5.564	0	15	0.000	7	0.400	1091.196	615.427
1	1	6	1	5.584	0	15	0.000	7	0.420	1097.966	614.672
1	1	6	1	5.594	0	15	0.000	7	0.430	1098.797	615.061
1	1	6	1	5.614	0	15	0.000	7	0.450	1096.614	615.114
1	1	6	1	5.634	0	15	0.000	7	0.470	1097.326	617.217
1	1	6	1	5.644	0	15	0.000	7	0.480	1097.167	617.369
1	1	6	1	5.664	0	15	0.000	7	0.500	1098.053	617.741
1	1	6	1	5.684	0	15	0.000	7	0.520	1098.016	618.043
1	1	6	1	5.704	1	15	0.000	7	0.020	1099.285	618.531
1	1	6	1	5.714	1	15	0.000	7	0.030	1098.317	619.919
1	1	6	1	5.734	1	15	0.000	7	0.050	1098.917	622.365
1	1	6	1	5.744	1	15	0.000	7	0.060	1099.651	622.452
1	1	6	1	5.764	1	15	0.000	7	0.080	1098.939	624.258
1	1	6	1	5.784	1	15	0.000	7	0.100	1098.126	624.289
1	1	6	1	5.794	1	15	0.000	7	0.110	1098.802	623.845
1	1	6	1	5.814	1	15	0.000	7	0.130	1100.288	623.843
1	1	6	1	5.834	1	15	0.000	7	0.150	1101.552	622.472
1	1	6	1	5.844	1	15	0.000	7	0.160	1100.030	624.023
1	1	6	1	5.864	1	15	0.000	7	0.180	1099.415	623.083
1	1	6	1	5.884	1	15	0.000	7	0.200	1098.165	623.245
1	1	6	1	5.894	1	15	0.000	7	0.210	1098.555	624.443
1	1	6	1	5.914	1	15	0.000	7	0.230	1097.669	624.450
1	1	6	1	5.934	1	15	0.000	7	0.250	1097.410	625.618
1	1	6	1	5.944	1	15	0.000	7	0.260	1096.735	626.627
1	1	6	1	5.964	1	15	0.000	7	0.280	1097.259	627.383
1	1	6	1	5.984	1	15	0.000	7	0.300	1096.705	628.466
1	1	6	1	5.994	1	15	0.000	7	0.310	1096.077	629.915
1	1	6	1	6.014	1	15	0.000	7	0.330	1095.483	631.561
1	1	6	1	6.034	0	0	0.000	7	0.350	1096.462	634.828
1	1	6	1	6.044	0	0	0.000	7	0.360	1097.398	634.166
1	1	6	1	6.064	0	0	0.000	7	0.380	1097.900	635.091
1	1	6	1	6.084	0	0	0.000	7	0.400	1097.745	634.124
1	1	6	1	6.104	0	0	0.000	7	0.420	1098.045	633.669
1	1	6	1	6.114	0	0	0.000	7	0.430	1098.039	633.690
1	1	6	1	6.134	0	0	0.000	7	0.450	1096.680	634.963
1	1	6	1	6.144	0	0	0.000	7	0.460	1095.337	635.033
1	1	6	1	6.164	1	16	0.250	7	0.480	1080.401	655.378
1	1	6	1	6.184	1	16	0.250	7	0.500	1087.651	676.643
